4.4409e-14,20.697,33.828,41.632,46.162,48.837,50.516,51.665,52.502,53.103,4.4409e-14,15.944,26.78,33.737,38.096,40.858,42.689,43.984,44.949,45.68,4.4409e-14,8.3009,14.569,19.124,22.36,24.657,26.315,27.549,28.498,29.256
4.4409e-14,18.982,31.954,40.253,45.375,48.52,50.51,51.849,52.804,53.479,4.4409e-14,14.575,25.16,32.429,37.254,40.434,42.576,44.088,45.204,46.035,4.4409e-14,7.5492,13.563,18.182,21.638,24.195,26.097,27.537,28.65,29.525
4.4409e-14,17.149,29.777,38.505,44.279,48.012,50.429,52.044,53.172,53.959,4.4409e-14,13.123,23.311,30.814,36.127,39.809,42.361,44.172,45.503,46.485,4.4409e-14,6.7623,12.445,17.068,20.727,23.569,25.764,27.47,28.811,29.863
1.4803e-14,15.196,27.253,36.282,42.735,47.188,50.197,52.227,53.624,54.586,4.4409e-14,11.59,21.205,28.818,34.607,38.875,41.965,44.203,45.85,47.067,3.3307e-14,5.9417,11.208,15.752,19.571,22.711,25.256,27.308,28.967,30.294
2.9606e-14,13.131,24.34,33.455,40.542,45.836,49.652,52.325,54.168,55.423,4.4409e-14,9.9827,18.821,26.354,32.541,37.453,41.238,44.094,46.234,47.831,4.4409e-14,5.0929,9.8493,14.203,18.103,21.524,24.469,26.971,29.082,30.841
4.4409e-14,10.982,21.024,29.879,37.408,43.576,48.433,52.098,54.733,56.534,4.4409e-14,8.3258,16.16,23.337,29.727,35.248,39.87,43.615,46.555,48.809,4.4409e-14,4.2296,8.3793,12.402,16.249,19.871,23.226,26.287,29.042,31.495
1.4803e-14,8.8048,17.312,25.374,32.855,39.628,45.588,50.637,54.688,57.664,2.2204e-14,6.6635,13.248,19.672,25.849,31.687,37.089,41.956,46.184,49.679,2.2204e-14,3.3768,6.8251,10.337,13.903,17.507,21.131,24.753,28.347,31.898
