0,14.603,30.68,45.956,59.094,69.833,78.401,84.999,89.582,91.926,3.5282,0,14.603,30.68,45.956,59.094,69.833,78.401,84.999,89.582,91.926,3.5282,0,14.603,30.68,45.956,59.094,69.833,78.401,84.999,89.582,91.926,3.5282
0,13.513,28.699,43.73,57.169,68.393,77.365,84.214,88.935,91.353,3.4793,0,13.513,28.699,43.73,57.169,68.393,77.365,84.214,88.935,91.353,3.4793,0,13.513,28.699,43.73,57.169,68.393,77.365,84.214,88.935,91.353,3.4793
0,12.423,26.591,41.164,54.775,66.516,76.02,83.243,88.172,90.69,3.4227,0,12.423,26.591,41.164,54.775,66.516,76.02,83.243,88.172,90.69,3.4227,0,12.423,26.591,41.164,54.775,66.516,76.02,83.243,88.172,90.69,3.4227
0,11.343,24.375,38.239,51.801,64.019,74.191,81.977,87.246,89.912,3.3565,0,11.343,24.375,38.239,51.801,64.019,74.191,81.977,87.246,89.912,3.3565,0,11.343,24.375,38.239,51.801,64.019,74.191,81.977,87.246,89.912,3.3565
0,10.286,22.088,34.962,48.136,60.652,71.58,80.195,86.055,88.981,3.2781,0,10.286,22.088,34.962,48.136,60.652,71.58,80.195,86.055,88.981,3.2781,0,10.286,22.088,34.962,48.136,60.652,71.58,80.195,86.055,88.981,3.2781
0,9.2705,19.78,31.389,43.716,56.11,67.681,77.41,84.332,87.825,3.1836,0,9.2705,19.78,31.389,43.716,56.11,67.681,77.41,84.332,87.825,3.1836,0,9.2705,19.78,31.389,43.716,56.11,67.681,77.41,84.332,87.825,3.1836
0,8.3216,17.533,27.655,38.608,50.141,61.744,72.543,81.215,86.17,3.0677,0,8.3216,17.533,27.655,38.608,50.141,61.744,72.543,81.215,86.17,3.0677,0,8.3216,17.533,27.655,38.608,50.141,61.744,72.543,81.215,86.17,3.0677
