0	0.0010584	0.0003528	0.0001176	0.0001176	0	0	0	0	0	0	0	0	0	0	0	0	0
0.038925	0.015053	0.020815	0.018051	0.011877	0.0061739	0.0024696	0.0016464	0.0002352	0	0	0	0	0	0	0	0	0
0.035397	0.064091	0.097607	0.093079	0.074087	0.036691	0.016758	0.0063503	0.0042924	0.0014112	0.00064679	5.8799e-05	0	0	0	0.0002352	0	0
0.015758	0.023814	0.043159	0.047451	0.034515	0.025225	0.01517	0.014288	0.0044099	0.0025284	0.0015288	0.002058	0.0012348	0.0001764	0	0	0	0
0.0050567	0.014053	0.024519	0.023226	0.014465	0.015347	0.011642	0.0058211	0.0050567	0.0022932	0.0019404	0.00070559	0.0004116	0.0003528	0	0	0	0
0.001764	0.0055859	0.0080555	0.0068207	0.0075851	0.0081731	0.0045275	0.0031164	0.0032928	0.0018816	0.00076439	0.00088199	5.8799e-05	0	0	0	0	0
0.00094079	0.0025284	0.0048803	0.0038808	0.0053507	0.0022344	0.001176	0.0018228	0.001176	0.0003528	0.0015288	0.00047039	0	0	0	0	0	0
0.00047039	0.00082319	0.00088199	0.0019404	0.00076439	0.00082319	0.00088199	0.0003528	0.00064679	0.0003528	0.0012348	0	0	0	0	0	0	0
0	0.00047039	0.00047039	0.00082319	0.00076439	0.0004116	0.0004116	0.00052919	5.8799e-05	0.001176	0	0	0	0	0	0	0	0
0	5.8799e-05	0.0002352	0.00076439	0	0.000294	5.8799e-05	0.0002352	0.0004116	0	0	0	0	0	0	0	0	0
0	0	0	0.000294	5.8799e-05	5.8799e-05	0.0004116	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.8799e-05	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0001176	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
