54069	45931	23417	17	17
30	2	2	46009	46010	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20935	20494	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	4	0	46011	46012	46013	46014	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	2	1	46015	46016	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20080	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	4	7	46017	46018	46019	46020	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19220	20538	27493	33739	41719	30804	16190	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	2	4	46021	46022	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17619	24403	7454	2766	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	2	5	46023	46024	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22136	27716	13682	4481	9148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	2	4	46025	46026	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35913	28132	891	40098	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
37	2	2	46027	46028	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31717	44102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
38	1	0	46029	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39	2	0	46030	46031	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40	3	2	46032	46033	46034	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3497	28764	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	2	4	46035	46036	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37762	41984	22301	33476	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42	5	1	46037	46038	46039	46040	46041	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	442	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
43	2	2	46042	46043	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3250	27770	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
44	2	0	46044	46045	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45	2	1	46046	46047	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36306	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
46	1	0	46048	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47	4	2	46049	46050	46051	46052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	43054	204	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
48	5	3	46053	46054	46055	46056	46057	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33438	20764	22759	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
49	4	1	46058	46059	46060	46061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18330	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
50	3	2	46062	46063	46064	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28371	31146	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
51	4	5	46065	46066	46067	46068	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37550	30547	9922	33172	12597	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
52	2	3	46069	46070	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5412	42164	15236	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
53	1	5	46071	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12351	41201	20936	2256	11915	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
54	1	1	46072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6064	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
55	2	0	46073	46074	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
56	2	2	46075	46076	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13740	40420	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
57	3	3	46077	46078	46079	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4624	20740	17887	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
58	1	3	46080	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19999	40623	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
59	1	1	46081	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37193	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
60	1	4	46082	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35595	27751	29535	1079	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
61	3	3	46083	46084	46085	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16155	19104	30111	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
62	2	1	46086	46087	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45164	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
63	4	3	46088	46089	46090	46091	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20354	19258	29175	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
64	3	3	46092	46093	46094	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	41402	2313	12027	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
65	2	0	46095	46096	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
66	5	2	46097	46098	46099	46100	46101	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7278	24619	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
67	4	2	46102	46103	46104	46105	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20062	40867	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
68	2	3	46106	46107	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	41522	123	23561	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
69	4	1	46108	46109	46110	46111	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35966	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70	2	1	46112	46113	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	39519	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
71	3	1	46114	46115	46116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
72	2	0	46117	46118	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
73	2	2	46119	46120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27580	17825	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
74	4	1	46121	46122	46123	46124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25324	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
75	1	2	46125	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13398	17866	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
76	1	0	46126	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
77	1	0	46127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
78	2	3	46128	46129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13834	42911	21842	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
79	4	8	46130	46131	46132	46133	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5045	26032	35398	33691	21261	34112	43069	13647	-1	-1	-1	-1	-1	-1	-1	-1	-1
80	4	2	46134	46135	46136	46137	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42276	32277	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
81	2	1	46138	46139	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1910	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
82	3	1	46140	46141	46142	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28377	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
83	2	0	46143	46144	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
84	2	1	46145	46146	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	44063	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
85	1	0	46147	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
86	1	1	46148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27174	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
87	3	1	46149	46150	46151	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35489	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
88	1	10	46152	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	955	41812	41029	20537	43075	28359	10348	24959	11394	15413	-1	-1	-1	-1	-1	-1	-1
89	2	3	46153	46154	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	41269	38259	4676	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
90	3	4	46155	46156	46157	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37160	16135	41550	44440	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
91	2	0	46158	46159	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
92	3	4	46160	46161	46162	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24010	17638	4677	1783	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
93	2	2	46163	46164	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17835	45775	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
94	2	0	46165	46166	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
95	2	4	46167	46168	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	39070	45122	29605	29062	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
96	2	3	46169	46170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29655	43504	24190	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
97	2	2	46171	46172	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8675	18786	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
98	2	5	46173	46174	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24314	38051	19964	14453	43359	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
99	1	6	46175	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32152	8857	38819	21424	33710	18257	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
100	4	1	46176	46177	46178	46179	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	23073	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	6	9	46180	46181	46182	46183	46184	46185	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3979	38136	36460	22588	4948	5322	43188	8634	861	-1	-1	-1	-1	-1	-1	-1	-1
102	3	2	46186	46187	46188	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28029	25487	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
103	2	0	46189	46190	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
104	3	2	46191	46192	46193	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	361	43418	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
105	1	0	46194	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
106	2	0	46195	46196	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
107	1	0	46197	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
108	3	0	46198	46199	46200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
109	5	7	46201	46202	46203	46204	46205	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	44475	26842	24421	36818	20528	26250	35028	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
110	1	0	46206	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
111	2	0	46207	46208	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
112	3	4	46209	46210	46211	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31225	27416	27850	36389	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
113	3	2	46212	46213	46214	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25014	23702	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
114	3	1	46215	46216	46217	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3565	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
115	2	2	46218	46219	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10210	17675	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
116	4	2	46220	46221	46222	46223	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16234	22281	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
117	5	4	46224	46225	46226	46227	46228	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	44127	36927	43642	2840	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
118	1	0	46229	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
119	4	7	46230	46231	46232	46233	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11764	19176	32099	45526	11187	37563	11337	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
120	3	4	46234	46235	46236	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40360	44520	1722	22914	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
121	3	6	46237	46238	46239	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32813	24654	29222	2008	13084	28296	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
122	2	2	46240	46241	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7090	14061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
123	1	2	46242	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17267	38135	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
124	1	4	46243	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42907	321	4714	17170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
125	2	3	46244	46245	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21965	31635	217	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
126	2	1	46246	46247	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
127	3	0	46248	46249	46250	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
128	5	2	46251	46252	46253	46254	46255	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21291	8278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
