0.00	99950.00	   50.00	    0.00	    0.00	   50.00	0.000	1.560	1.560	    0.00	  1		    0.00	    0.00	   27.00	   23.00	0.000	0.000
1.00	99949.93	   50.07	    0.00	    0.07	   50.07	0.000	1.810	1.810	    0.00	 15		    0.00	    0.07	   27.00	   23.07	0.000	1.000
2.00	99949.55	   50.17	    0.28	    0.43	   50.45	1.987	1.899	1.898	    0.06	 53		    0.25	    0.19	   27.25	   23.21	0.565	0.435
3.00	99946.86	   51.76	    1.38	    2.90	   53.14	0.950	1.965	1.964	    0.10	 97		    1.68	    1.22	   28.81	   24.33	0.580	0.420
4.00	99933.95	   61.01	    5.04	   13.00	   66.05	0.415	1.973	1.971	    0.12	100		    7.79	    5.21	   36.55	   29.50	0.599	0.401
5.00	99903.68	   83.39	   12.93	   30.27	   96.32	0.254	1.961	1.958	    0.25	100		   17.64	   12.63	   54.19	   42.13	0.583	0.417
6.00	99858.94	  114.59	   26.47	   44.74	  141.06	0.315	1.981	1.977	    0.49	100		   25.99	   18.75	   80.18	   60.88	0.581	0.419
7.00	99807.32	  144.02	   48.66	   51.62	  192.68	0.273	1.990	1.986	    0.78	100		   30.38	   21.24	  110.56	   82.12	0.589	0.411
8.00	99738.15	  184.96	   76.89	   69.17	  261.85	0.239	1.993	1.988	    1.30	100		   41.36	   27.81	  151.92	  109.93	0.598	0.402
9.00	99647.44	  240.41	  112.15	   90.71	  352.56	0.256	1.993	1.987	    2.14	100		   52.91	   37.80	  204.83	  147.73	0.583	0.417
10.00	99534.12	  306.96	  158.92	  113.32	  465.88	0.253	1.986	1.979	    3.59	100		   67.16	   46.16	  271.99	  193.89	0.593	0.407
11.00	99387.62	  393.65	  218.73	  146.50	  612.38	0.247	1.993	1.983	    5.79	100		   86.95	   59.55	  358.94	  253.44	0.594	0.406
12.00	99199.38	  507.75	  292.87	  188.24	  800.62	0.252	1.988	1.976	    9.50	100		  111.27	   76.97	  470.21	  330.41	0.591	0.409
13.00	98957.93	  649.80	  392.27	  241.45	 1042.07	0.251	1.983	1.968	   15.43	100		  141.29	  100.16	  611.50	  430.57	0.585	0.415
