2.9606e-14,15.625,28.298,38.014,45.231,50.552,54.517,57.527,59.822,61.5,1.1102e-14,11.914,22.037,30.27,36.785,41.893,45.927,49.163,51.795,53.929,0,6.1053,11.662,16.61,20.949,24.73,28.038,30.971,33.624,36.098
2.9606e-14,14.441,26.583,36.278,43.746,49.392,53.642,56.855,59.276,61.023,1.1102e-14,10.996,20.635,28.756,35.398,40.736,45.004,48.433,51.202,53.422,1.1102e-14,5.6231,10.865,15.659,19.974,23.82,27.238,30.293,33.06,35.621
1.4803e-14,13.228,24.733,34.299,41.967,47.949,52.535,56.011,58.602,60.445,2.2204e-14,10.06,19.139,27.061,33.772,39.328,43.857,47.521,50.467,52.805,1.1102e-14,5.1347,10.03,14.624,18.872,22.754,26.273,29.459,32.361,35.037
2.9606e-14,11.992,22.747,32.05,39.825,46.128,51.099,54.914,57.745,59.728,1.1102e-14,9.1096,17.552,25.169,31.862,37.598,42.404,46.351,49.531,52.035,1.1102e-14,4.6424,9.1583,13.501,17.627,21.5,25.098,28.418,31.475,34.303
0,10.741,20.631,29.504,37.245,43.803,49.182,53.429,56.609,58.809,0,8.1521,15.879,23.068,29.619,35.454,40.522,44.801,48.295,51.039,0,4.1493,8.2549,12.29,16.223,20.021,23.654,27.092,30.322,33.346
0,9.4882,18.402,26.651,34.146,40.804,46.549,51.308,55.002,57.572,0,7.1971,14.135,20.756,26.997,32.782,38.033,42.662,46.573,49.683,2.2204e-14,3.6603,7.3272,10.994,14.649,18.278,21.86,25.367,28.768,32.04
0,8.2545,16.095,23.51,30.473,36.939,42.842,48.077,52.468,55.736,0,6.2594,12.346,18.255,23.97,29.462,34.686,39.564,43.962,47.667,1.1102e-14,3.1822,6.3885,9.6272,12.907,16.235,19.62,23.065,26.569,30.124
