0	2.35128E-05	2.35128E-05	2.35128E-05	0	0	0	0	4.70256E-05
0.299600282	0.029085352	0.02113802	0.006983306	0.001857512	0.000564308	4.70256E-05	0.000188103	0
0.313872561	0.069292264	0.08638608	0.02840348	0.007923818	0.001434282	0.000399718	0	0
0.067458265	0.018575123	0.007947331	0.002774512	0.000517282	0.000352692	0	0	0
0.019774277	0.005290383	0.002139666	0.000399718	0.000235128	0	0	0	0
0.004420409	0.000893487	0.000305667	0.000211615	0	0	0	0	0
0.000846461	0.000141077	0.000117564	0	0	0	0	0	0
0.000141077	7.05384E-05	0	0	0	0	0	0	0
9.40513E-05	0	0	0	0	0	0	0	0
