0	0.0025195	0.00158	0.00085408	0.0011957	0	8.5408e-05	0.00055515	0	0	0	0	0	0	0	0	0	0
0.11573	0.036982	0.038306	0.028099	0.01879	0.0093522	0.0042704	0.0019217	0.0010249	0.00055515	0.00029893	0	0	0	0	0	0	0
0.11129	0.079387	0.092326	0.061536	0.035316	0.017808	0.0067472	0.0026904	0.0014519	0.00051245	8.5408e-05	0.00012811	0.00021352	0	0	0	0	0
0.040313	0.032284	0.03758	0.027331	0.01721	0.0093522	0.0051672	0.0034163	0.0011957	0.0012384	0.00085408	0.00012811	0	0	0	0	0	0
0.015416	0.01563	0.01926	0.014605	0.010761	0.0052953	0.0031601	0.0031174	0.0017936	0.00034163	0.00021352	0	0	0	0	0	0	0
0.0055942	0.00837	0.0063202	0.0068326	0.0061494	0.0023914	0.0027758	0.0017936	0.00012811	0.00021352	4.2704e-05	0	0	0	0	0	0	0
0.0019644	0.00085408	0.0029893	0.0024768	0.0021352	0.0020498	0.00064056	0.00085408	0.00046974	0.00012811	8.5408e-05	0	0	0	0	0	0	0
0.00012811	0.00046974	0.00093949	0.00021352	0.00059786	0.0010249	0.00051245	0.00034163	0.00025622	0	0.00012811	0	0	0	0	0	0	0
4.2704e-05	0.00012811	0	0.00012811	0.00025622	0.00025622	0.00081138	0.00017082	0	0	0	0	0	0	0	0	0	0
0	0	0.00012811	0	0.00021352	4.2704e-05	8.5408e-05	0	0	0	0	0	0	0	0	0	0	0
0.00012811	0	0	8.5408e-05	8.5408e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.00017082	0	0	0.00012811	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
