0	0.0011376	0.00042526	7.2674e-05	0.00024881	0	0	0	0	0	0	0	0	0	0	0	0	0
0.038849	0.016613	0.022224	0.017861	0.011382	0.006417	0.0016214	0.0019289	0.00023211	0	0	0	0	0	0	0	0	0
0.034836	0.065699	0.096696	0.093059	0.073274	0.038914	0.016022	0.0082829	0.0042637	0.0017064	0.00051518	0.00010666	0	0	0	0.00029759	0	0
0.015343	0.02315	0.042326	0.046405	0.035533	0.025464	0.015765	0.012911	0.004688	0.002478	0.0013365	0.001978	0.0011571	0.00035812	0	0	0	0
0.0060378	0.01463	0.024707	0.023952	0.014307	0.016999	0.012469	0.0061508	0.0049358	0.0022299	0.001662	0.00066019	0.00037141	0.00022282	0	0	0	0
0.0018435	0.00514	0.0067607	0.0071845	0.0070656	0.0074883	0.0041476	0.0030762	0.0026637	0.0016534	0.0010455	0.00087665	7.6772e-05	0	0	0	0	0
0.0012603	0.0022049	0.0039245	0.0033049	0.0054674	0.0022373	0.0011587	0.001794	0.00099077	0.0005755	0.0012276	0.0004791	0	0	0	0	0	0
0.00086425	0.00064859	0.00073082	0.0019214	0.0007524	0.00083127	0.00097993	0.00044706	0.00037236	0.00036624	0.00086604	0	0	0	0	0	0	0
0	0.00030618	0.00040922	0.00046686	0.00076073	0.00041281	0.00019916	0.00032926	7.8373e-05	0.00079808	0	0	0	0	0	0	0	0
0	8.5424e-05	8.3339e-05	0.0006487	0	0.00018486	0.00022084	0.00022244	0.0002562	0	0	0	0	0	0	0	0	0
0	0	0	0.00033399	8.6747e-05	8.516e-05	0.00040096	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.00017134	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.00011769	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
