0	4.8003E-05	2.69571E-05	1.48411E-05	4.27625E-06	2.01235E-06	8.80404E-07	2.51544E-07	9.60059E-05
0.302787153	0.030060924	0.020298966	0.007025286	0.00183103	0.000567986	0.000119064	0.000187065	0
0.310643456	0.069051113	0.086479669	0.028930025	0.00742457	0.001321989	0.000497051	0	0
0.065761631	0.01831768	0.008013016	0.002552123	0.000640599	0.000349395	0	0	0
0.021367399	0.005382327	0.001838493	0.000530087	0.000333841	0	0	0	0
0.004597804	0.000877637	0.000321767	0.000243956	0	0	0	0	0
0.00079404	0.000152268	0.000149962	0	0	0	0	0	0
0.000175536	6.05802E-05	0	0	0	0	0	0	0
0.000121286	0	0	0	0	0	0	0	0
