0.00	99950.00	   50.00	    0.00	    0.00	   50.00	0.000	1.840	1.840	    0.00	  1		    0.00	    0.00	   23.00	   27.00	0.000	0.000
1.00	99949.95	   50.05	    0.00	    0.05	   50.05	0.000	1.913	1.912	    0.05	 22		    0.05	    0.00	   23.05	   27.00	1.000	0.000
2.00	99949.46	   50.43	    0.11	    0.53	   50.54	2.129	1.967	1.966	    0.06	 70		    0.46	    0.07	   23.47	   27.07	0.865	0.135
3.00	99945.15	   52.98	    1.87	    4.46	   54.85	0.781	2.012	2.010	    0.07	 99		    3.34	    1.12	   26.68	   28.17	0.749	0.251
4.00	99927.74	   65.62	    6.64	   17.46	   72.26	0.310	1.989	1.987	    0.11	100		   13.31	    4.15	   39.95	   32.31	0.762	0.238
5.00	99891.75	   92.94	   15.31	   35.99	  108.25	0.286	1.988	1.986	    0.25	100		   27.31	    8.68	   67.26	   40.99	0.759	0.241
6.00	99844.09	  124.11	   31.80	   47.66	  155.91	0.319	1.996	1.993	    0.40	100		   36.55	   11.11	  103.81	   52.10	0.767	0.233
7.00	99787.74	  156.09	   56.17	   56.35	  212.26	0.259	1.995	1.992	    0.62	100		   43.26	   13.09	  147.07	   65.19	0.768	0.232
8.00	99711.83	  201.70	   86.47	   75.91	  288.17	0.243	1.990	1.986	    1.10	100		   58.49	   17.42	  205.56	   82.61	0.771	0.229
9.00	99613.95	  260.38	  125.67	   97.88	  386.05	0.256	1.987	1.982	    1.94	100		   74.79	   23.09	  280.35	  105.70	0.764	0.236
10.00	99489.48	  334.28	  176.24	  124.47	  510.52	0.253	1.987	1.981	    3.04	100		   95.27	   29.20	  375.62	  134.90	0.765	0.235
11.00	99331.14	  428.36	  240.50	  158.34	  668.86	0.249	1.984	1.976	    5.14	100		  120.94	   37.40	  496.56	  172.30	0.764	0.236
12.00	99125.63	  551.64	  322.73	  205.51	  874.37	0.250	1.984	1.974	    8.58	100		  158.16	   47.35	  654.72	  219.65	0.770	0.230
13.00	98863.97	  706.28	  429.75	  261.66	 1136.03	0.250	1.982	1.969	   13.84	100		  201.63	   60.03	  856.35	  279.68	0.771	0.229
14.00	98531.27	  901.34	  567.39	  332.70	 1468.73	0.245	1.980	1.965	   22.51	100		  255.85	   76.85	 1112.20	  356.53	0.769	0.231
15.00	98105.63	 1153.94	  740.43	  425.64	 1894.37	0.245	1.977	1.957	   36.70	100		  326.62	   99.02	 1438.82	  455.55	0.767	0.233
16.00	97558.88	 1475.15	  965.97	  546.75	 2441.12	0.246	1.974	1.949	   59.69	100		  420.96	  125.79	 1859.78	  581.34	0.770	0.230
17.00	96868.10	 1877.69	 1254.21	  690.78	 3131.90	0.243	1.968	1.937	   96.54	100		  531.39	  159.39	 2391.17	  740.73	0.769	0.231
18.00	95989.95	 2387.42	 1622.63	  878.15	 4010.05	0.241	1.959	1.920	  156.49	100		  676.73	  201.42	 3067.90	  942.15	0.771	0.229
19.00	94885.95	 3015.64	 2098.41	 1104.00	 5114.05	0.237	1.948	1.900	  249.70	100		  848.42	  255.58	 3916.32	 1197.73	0.768	0.232
