0.00	99950.00	   50.00	    0.00	    0.00	   50.00	0.000	2.575	2.575	    0.00	 22		    0.00	    0.00	   23.00	   27.00	0.000	0.000
1.00	99949.84	   50.16	    0.00	    0.16	   50.16	0.000	2.662	2.661	    0.04	 79		    0.06	    0.10	   23.06	   27.10	0.385	0.615
2.00	99942.05	   57.45	    0.50	    7.82	   57.95	0.827	2.632	2.631	    0.06	100		    5.64	    2.18	   28.69	   29.26	0.721	0.279
3.00	99910.41	   86.07	    3.52	   31.64	   89.59	0.388	2.466	2.465	    0.12	100		   22.31	    9.33	   51.00	   38.59	0.705	0.295
4.00	99855.01	  132.31	   12.68	   55.40	  144.99	0.417	2.343	2.341	    0.24	100		   39.16	   16.24	   90.16	   54.83	0.707	0.293
5.00	99788.42	  178.09	   33.49	   66.59	  211.58	0.364	2.285	2.283	    0.44	100		   46.76	   19.83	  136.92	   74.66	0.702	0.298
6.00	99704.14	  229.98	   65.88	   84.28	  295.86	0.276	2.250	2.248	    0.76	100		   60.23	   24.05	  197.15	   98.71	0.715	0.285
7.00	99592.47	  298.58	  108.95	  111.67	  407.53	0.258	2.228	2.224	    1.47	100		   80.65	   31.02	  277.80	  129.73	0.722	0.278
8.00	99447.22	  386.84	  165.94	  145.25	  552.78	0.260	2.210	2.206	    2.49	100		  105.35	   39.90	  383.15	  169.63	0.725	0.275
9.00	99258.83	  501.21	  239.96	  188.39	  741.17	0.259	2.197	2.191	    4.41	100		  136.82	   51.57	  519.97	  221.20	0.726	0.274
10.00	99012.57	  651.22	  336.21	  246.26	  987.43	0.260	2.181	2.173	    7.31	100		  177.77	   68.49	  697.74	  289.69	0.722	0.278
11.00	98695.23	  845.91	  458.86	  317.34	 1304.77	0.262	2.171	2.162	   12.17	100		  231.18	   86.16	  928.92	  375.85	0.728	0.272
12.00	98279.22	 1102.58	  618.20	  416.01	 1720.78	0.263	2.163	2.151	   20.44	100		  302.60	  113.41	 1231.52	  489.26	0.727	0.273
13.00	97745.48	 1422.98	  831.54	  533.74	 2254.52	0.260	2.155	2.139	   34.81	100		  387.02	  146.72	 1618.54	  635.98	0.725	0.275
14.00	97058.79	 1833.51	 1107.70	  686.69	 2941.21	0.254	2.147	2.127	   58.78	100		  499.63	  187.06	 2118.17	  823.04	0.728	0.272
15.00	96171.45	 2370.44	 1458.11	  887.34	 3828.55	0.255	2.138	2.112	   96.98	100		  642.67	  244.67	 2760.84	 1067.71	0.724	0.276
16.00	95049.28	 3029.47	 1921.25	 1122.17	 4950.72	0.251	2.125	2.093	  157.88	100		  817.89	  304.28	 3578.73	 1371.99	0.729	0.271
17.00	93611.30	 3875.48	 2513.22	 1437.98	 6388.70	0.246	2.110	2.070	  255.29	100		 1045.17	  392.81	 4623.90	 1764.80	0.727	0.273
18.00	91799.05	 4918.74	 3282.21	 1812.25	 8200.95	0.242	2.093	2.043	  406.36	100		 1321.49	  490.76	 5945.39	 2255.56	0.729	0.271
19.00	89533.64	 6191.02	 4275.34	 2265.41	10466.36	0.234	2.072	2.011	  637.92	100		 1655.11	  610.30	 7600.50	 2865.86	0.731	0.269
20.00	86741.22	 7711.57	 5547.21	 2792.42	13258.78	0.225	2.047	1.974	  977.31	100		 2041.40	  751.02	 9641.90	 3616.88	0.731	0.269
21.00	83333.89	 9504.96	 7161.15	 3407.33	16666.11	0.214	2.016	1.929	 1458.28	100		 2493.98	  913.35	12135.88	 4530.23	0.732	0.268
22.00	79267.90	11516.88	 9215.22	 4065.99	20732.10	0.201	1.980	1.878	 2115.54	100		 2982.67	 1083.32	15118.55	 5613.55	0.734	0.266
23.00	74514.02	13698.63	11787.35	 4753.88	25485.98	0.183	1.937	1.821	 2963.29	100		 3497.74	 1256.14	18616.29	 6869.69	0.736	0.264
24.00	69114.06	15902.91	14983.03	 5399.96	30885.94	0.161	1.889	1.760	 4000.71	100		 3990.63	 1409.33	22606.92	 8279.02	0.739	0.261
25.00	63141.32	17975.37	18883.31	 5972.74	36858.68	0.136	1.836	1.695	 5184.26	100		 4432.79	 1539.95	27039.71	 9818.97	0.742	0.258
26.00	56827.72	19622.71	23549.57	 6313.60	43172.28	0.105	1.780	1.631	 6439.82	100		 4702.91	 1610.69	31742.62	11429.66	0.745	0.255
27.00	50310.86	20727.19	28961.95	 6516.86	49689.14	0.071	1.721	1.567	 7675.52	100		 4883.67	 1633.19	36626.29	13062.85	0.749	0.251
28.00	43998.87	20882.84	35118.29	 6311.99	56001.13	0.031	1.664	1.508	 8775.72	100		 4760.30	 1551.69	41386.59	14614.54	0.754	0.246
29.00	38070.56	20186.06	41743.38	 5928.31	61929.44	-0.013	1.610	1.454	 9685.77	100		 4507.23	 1421.08	45893.82	16035.62	0.760	0.240
30.00	32763.54	18586.26	48650.20	 5307.02	67236.46	-0.058	1.561	1.407	10380.31	100		 4069.67	 1237.35	49963.49	17272.97	0.767	0.233
31.00	28208.78	16322.32	55468.90	 4554.76	71791.22	-0.106	1.519	1.368	10866.54	100		 3525.41	 1029.35	53488.90	18302.32	0.774	0.226
32.00	24439.54	13707.59	61852.87	 3769.24	75560.46	-0.152	1.484	1.336	11192.18	100		 2938.32	  830.92	56427.22	19133.24	0.780	0.220
33.00	21413.64	11058.82	67527.54	 3025.90	78586.36	-0.195	1.455	1.310	11392.46	100		 2382.71	  643.19	58809.93	19776.43	0.787	0.213
34.00	19056.46	 8599.78	72343.76	 2357.18	80943.54	-0.233	1.433	1.290	11514.06	100		 1870.44	  486.74	60680.37	20263.17	0.794	0.206
35.00	17256.32	 6497.13	76246.55	 1800.14	82743.68	-0.266	1.415	1.276	11583.09	100		 1436.45	  363.69	62116.82	20626.86	0.798	0.202
36.00	15899.26	 4814.44	79286.30	 1357.06	84100.74	-0.290	1.402	1.264	11620.85	100		 1092.81	  264.25	63209.63	20891.11	0.805	0.195
37.00	14893.02	 3509.91	81597.07	 1006.24	85106.98	-0.308	1.393	1.256	11641.47	100		  814.25	  191.99	64023.88	21083.10	0.809	0.191
38.00	14148.99	 2537.84	83313.17	  744.03	85851.01	-0.320	1.385	1.250	11652.78	100		  604.76	  139.27	64628.64	21222.37	0.813	0.187
39.00	13609.56	 1816.10	84574.34	  539.43	86390.44	-0.329	1.380	1.245	11658.67	100		  438.99	  100.44	65067.63	21322.81	0.814	0.186
40.00	13211.78	 1305.49	85482.73	  397.78	86788.22	-0.332	1.376	1.242	11661.82	100		  324.54	   73.24	65392.17	21396.05	0.816	0.184
41.00	12926.25	  929.45	86144.30	  285.53	87073.75	-0.335	1.373	1.239	11663.41	100		  234.74	   50.79	65626.91	21446.84	0.822	0.178
42.00	12719.63	  666.09	86614.28	  206.62	87280.37	-0.336	1.371	1.238	11664.29	100		  169.34	   37.28	65796.25	21484.12	0.820	0.180
43.00	12571.03	  479.10	86949.87	  148.60	87428.97	-0.331	1.370	1.236	11664.71	100		  122.07	   26.53	65918.32	21510.65	0.821	0.179
44.00	12462.38	  344.67	87192.95	  108.65	87537.62	-0.329	1.369	1.236	11664.89	100		   89.48	   19.17	66007.80	21529.82	0.824	0.176
45.00	12384.37	  247.07	87368.56	   78.01	87615.63	-0.331	1.368	1.235	11664.98	100		   63.92	   14.09	66071.72	21543.91	0.819	0.181
46.00	12327.36	  176.62	87496.02	   57.01	87672.64	-0.334	1.367	1.234	11665.01	100		   47.28	    9.73	66119.00	21553.64	0.829	0.171
47.00	12287.52	  125.08	87587.40	   39.84	87712.48	-0.340	1.367	1.234	11665.07	100		   32.88	    6.96	66151.88	21560.60	0.825	0.175
48.00	12257.99	   91.75	87650.26	   29.53	87742.01	-0.327	1.367	1.234	11665.07	100		   24.47	    5.06	66176.35	21565.66	0.829	0.171
49.00	12237.20	   65.35	87697.45	   20.79	87762.80	-0.325	1.367	1.234	11665.08	100		   16.80	    3.99	66193.15	21569.65	0.808	0.192
50.00	12222.01	   47.21	87730.78	   15.19	87777.99	-0.332	1.366	1.234	11665.08	100		   12.47	    2.72	66205.62	21572.37	0.821	0.179
51.00	12211.16	   34.30	87754.54	   10.85	87788.84	-0.322	1.366	1.233	11665.08	100		    8.96	    1.89	66214.58	21574.26	0.826	0.174
52.00	12203.07	   25.15	87771.78	    8.09	87796.93	-0.315	1.366	1.233	11665.08	100		    6.76	    1.33	66221.34	21575.59	0.836	0.164
53.00	12197.16	   18.16	87784.68	    5.91	87802.84	-0.318	1.366	1.233	11665.08	100		    4.86	    1.05	66226.20	21576.64	0.822	0.178
54.00	12193.24	   12.60	87794.16	    3.92	87806.76	-0.346	1.366	1.233	11665.08	100		    3.13	    0.79	66229.33	21577.43	0.798	0.202
55.00	12190.15	    9.44	87800.41	    3.09	87809.85	-0.327	1.366	1.233	11665.08	100		    2.61	    0.48	66231.94	21577.91	0.845	0.155
56.00	12188.17	    6.24	87805.59	    1.98	87811.83	-0.351	1.366	1.233	11665.08	100		    1.65	    0.33	66233.59	21578.24	0.833	0.167
57.00	12186.79	    4.39	87808.82	    1.38	87813.21	-0.383	1.366	1.233	11665.08	100		    1.05	    0.33	66234.64	21578.57	0.761	0.239
58.00	12185.63	    3.41	87810.96	    1.16	87814.37	-0.302	1.366	1.233	11665.08	100		    1.00	    0.16	66235.64	21578.73	0.862	0.138
59.00	12184.93	    2.33	87812.74	    0.70	87815.07	-0.317	1.366	1.233	11665.08	100		    0.56	    0.14	66236.20	21578.87	0.800	0.200
60.00	12184.24	    1.87	87813.89	    0.69	87815.76	-0.300	1.366	1.233	11665.08	100		    0.59	    0.10	66236.79	21578.97	0.855	0.145
61.00	12183.84	    1.27	87814.89	    0.40	87816.16	-0.303	1.366	1.233	11665.08	100		    0.34	    0.06	66237.13	21579.03	0.850	0.150
62.00	12183.62	    0.83	87815.55	    0.22	87816.38	-0.406	1.366	1.233	11665.08	100		    0.16	    0.06	66237.29	21579.09	0.727	0.273
63.00	12183.37	    0.63	87816.00	    0.25	87816.63	-0.351	1.366	1.233	11665.08	100		    0.21	    0.04	66237.50	21579.13	0.840	0.160
64.00	12183.31	    0.24	87816.45	    0.06	87816.69	-0.620	1.366	1.233	11665.08	100		    0.03	    0.03	66237.53	21579.16	0.500	0.500
65.00	12183.28	    0.18	87816.54	    0.03	87816.72	-0.626	1.366	1.233	11665.08	100		    0.02	    0.01	66237.55	21579.17	0.667	0.333
