0.00	99950.00	   50.00	    0.00	    0.00	   50.00	0.000	1.680	1.680	    0.00	  1		    0.00	    0.00	   27.00	   23.00	0.000	0.000
1.00	99949.94	   50.06	    0.00	    0.06	   50.06	0.000	1.772	1.770	    0.12	 17		    0.00	    0.06	   27.00	   23.06	0.000	1.000
2.00	99949.72	   50.21	    0.08	    0.26	   50.28	1.987	1.885	1.883	    0.09	 53		    0.15	    0.11	   27.15	   23.13	0.571	0.429
3.00	99946.51	   51.91	    1.57	    3.33	   53.49	0.873	1.986	1.984	    0.10	 94		    1.94	    1.39	   29.02	   24.47	0.581	0.419
4.00	99933.38	   61.18	    5.43	   13.30	   66.62	0.411	1.974	1.971	    0.15	 99		    7.81	    5.49	   36.73	   29.89	0.587	0.413
5.00	99904.31	   82.47	   13.22	   29.24	   95.69	0.262	1.982	1.979	    0.25	100		   16.64	   12.60	   53.27	   42.42	0.569	0.431
6.00	99859.61	  114.33	   26.06	   44.70	  140.39	0.318	1.982	1.979	    0.46	100		   25.27	   19.43	   78.54	   61.85	0.565	0.435
7.00	99807.77	  143.81	   48.42	   51.84	  192.23	0.278	1.986	1.982	    0.81	100		   30.00	   21.84	  108.54	   83.69	0.579	0.421
8.00	99739.10	  184.27	   76.63	   68.67	  260.90	0.239	1.989	1.984	    1.48	100		   39.85	   28.82	  148.39	  112.51	0.580	0.420
9.00	99649.67	  238.39	  111.94	   89.43	  350.33	0.253	1.984	1.977	    2.45	100		   51.51	   37.92	  199.90	  150.43	0.576	0.424
10.00	99536.79	  304.82	  158.39	  112.88	  463.21	0.252	1.983	1.975	    3.73	100		   65.80	   47.08	  265.70	  197.51	0.583	0.417
11.00	99390.96	  392.18	  216.86	  145.83	  609.04	0.249	1.985	1.975	    6.07	100		   85.15	   60.68	  350.85	  258.19	0.584	0.416
12.00	99205.68	  501.14	  293.18	  185.28	  794.32	0.249	1.985	1.972	   10.24	100		  106.71	   78.57	  457.56	  336.76	0.576	0.424
13.00	98966.48	  643.47	  390.05	  239.20	 1033.52	0.248	1.981	1.965	   16.52	100		  140.36	   98.84	  597.92	  435.60	0.587	0.413
14.00	98661.85	  820.05	  518.10	  304.63	 1338.15	0.246	1.975	1.955	   27.08	100		  176.16	  128.47	  774.08	  564.07	0.578	0.422
15.00	98273.12	 1048.92	  677.96	  388.73	 1726.88	0.244	1.969	1.944	   43.17	100		  225.45	  163.28	  999.53	  727.35	0.580	0.420
16.00	97781.97	 1332.84	  885.19	  491.15	 2218.03	0.243	1.963	1.932	   68.70	100		  287.66	  203.49	 1287.19	  930.84	0.586	0.414
17.00	97157.20	 1696.28	 1146.52	  624.77	 2842.80	0.240	1.957	1.919	  109.41	100		  366.30	  258.47	 1653.49	 1189.31	0.586	0.414
18.00	96371.90	 2144.68	 1483.42	  785.30	 3628.10	0.238	1.948	1.901	  171.69	100		  460.60	  324.70	 2114.09	 1514.01	0.587	0.413
19.00	95386.51	 2698.03	 1915.46	  985.39	 4613.49	0.232	1.938	1.879	  269.93	100		  580.07	  405.32	 2694.16	 1919.33	0.589	0.411
20.00	94150.43	 3395.44	 2454.13	 1236.08	 5849.57	0.230	1.924	1.852	  417.85	100		  735.19	  500.89	 3429.35	 2420.22	0.595	0.405
21.00	92625.10	 4224.50	 3150.40	 1525.33	 7374.90	0.224	1.904	1.818	  635.52	100		  909.56	  615.77	 4338.91	 3035.99	0.596	0.404
22.00	90756.23	 5209.19	 4034.58	 1868.87	 9243.77	0.214	1.882	1.779	  951.58	100		 1128.23	  740.64	 5467.14	 3776.63	0.604	0.396
23.00	88499.88	 6355.01	 5145.11	 2256.35	11500.12	0.204	1.855	1.734	 1399.13	100		 1369.22	  887.13	 6836.36	 4663.76	0.607	0.393
24.00	85812.65	 7655.15	 6532.20	 2687.23	14187.35	0.192	1.824	1.683	 2001.61	100		 1652.17	 1035.06	 8488.53	 5698.82	0.615	0.385
25.00	82662.32	 9080.42	 8257.26	 3150.33	17337.68	0.178	1.787	1.626	 2785.31	100		 1969.21	 1181.12	10457.74	 6879.94	0.625	0.375
26.00	79057.62	10561.63	10380.75	 3604.70	20942.38	0.161	1.745	1.565	 3750.54	100		 2297.28	 1307.42	12755.02	 8187.36	0.637	0.363
27.00	75031.59	12013.60	12954.81	 4026.03	24968.41	0.140	1.698	1.503	 4880.40	100		 2619.41	 1406.62	15374.43	 9593.98	0.651	0.349
28.00	70652.76	13324.98	16022.26	 4378.83	29347.24	0.116	1.648	1.439	 6117.58	100		 2905.93	 1472.90	18280.36	11066.88	0.664	0.336
29.00	66065.72	14315.18	19619.10	 4587.04	33934.28	0.088	1.595	1.378	 7388.86	100		 3124.96	 1462.08	21405.32	12528.96	0.681	0.319
30.00	61330.86	14961.86	23707.28	 4734.86	38669.14	0.058	1.542	1.319	 8637.48	100		 3316.08	 1418.78	24721.40	13947.74	0.700	0.300
31.00	56733.77	14988.37	28277.86	 4597.09	43266.23	0.023	1.491	1.266	 9752.62	100		 3303.17	 1293.92	28024.57	15241.66	0.719	0.281
32.00	52318.43	14574.11	33107.46	 4415.34	47681.57	-0.013	1.443	1.218	10716.59	100		 3262.25	 1153.09	31286.82	16394.75	0.739	0.261
33.00	48243.73	13649.13	38107.14	 4074.70	51756.27	-0.047	1.399	1.177	11488.77	100		 3087.76	  986.94	34374.58	17381.69	0.758	0.242
34.00	44594.65	12349.00	43056.35	 3649.08	55405.35	-0.083	1.360	1.142	12078.80	100		 2833.87	  815.21	37208.45	18196.90	0.777	0.223
35.00	41419.26	10799.67	47781.07	 3175.39	58580.74	-0.117	1.326	1.112	12505.83	100		 2518.39	  657.00	39726.84	18853.90	0.793	0.207
36.00	38715.50	 9181.60	52102.90	 2703.76	61284.50	-0.148	1.298	1.089	12801.58	100		 2186.90	  516.86	41913.74	19370.76	0.809	0.191
37.00	36461.41	 7609.46	55929.13	 2254.09	63538.59	-0.175	1.274	1.069	13002.91	100		 1847.58	  406.51	43761.32	19777.27	0.820	0.180
38.00	34609.58	 6191.10	59199.32	 1851.83	65390.42	-0.197	1.255	1.054	13135.12	100		 1540.05	  311.78	45301.37	20089.05	0.832	0.168
39.00	33118.88	 4937.84	61943.28	 1490.70	66881.12	-0.216	1.239	1.042	13221.01	100		 1251.23	  239.47	46552.60	20328.52	0.839	0.161
40.00	31927.33	 3895.97	64176.70	 1191.55	68072.67	-0.232	1.227	1.032	13273.95	100		 1008.95	  182.60	47561.55	20511.12	0.847	0.153
41.00	30982.55	 3047.52	65969.93	  944.78	69017.45	-0.241	1.217	1.025	13306.77	100		  805.42	  139.36	48366.97	20650.48	0.852	0.148
42.00	30241.05	 2363.53	67395.42	  741.50	69758.95	-0.250	1.210	1.019	13326.94	100		  636.07	  105.43	49003.04	20755.91	0.858	0.142
43.00	29664.34	 1821.22	68514.44	  576.71	70335.66	-0.257	1.204	1.014	13339.59	100		  497.00	   79.71	49500.04	20835.62	0.862	0.138
44.00	29214.40	 1407.94	69377.66	  449.94	70785.60	-0.259	1.199	1.011	13347.23	100		  387.77	   62.17	49887.81	20897.79	0.862	0.138
45.00	28863.67	 1083.79	70052.54	  350.73	71136.33	-0.260	1.196	1.008	13351.45	100		  303.51	   47.22	50191.32	20945.01	0.865	0.135
46.00	28594.05	  829.40	70576.55	  269.62	71405.95	-0.265	1.193	1.006	13354.30	100		  233.82	   35.80	50425.14	20980.81	0.867	0.133
47.00	28387.63	  634.38	70977.99	  206.42	71612.37	-0.268	1.191	1.005	13355.50	100		  179.69	   26.73	50604.83	21007.54	0.871	0.129
48.00	28226.24	  490.37	71283.39	  161.39	71773.76	-0.263	1.189	1.003	13356.64	100		  140.08	   21.31	50744.91	21028.85	0.868	0.132
49.00	28102.35	  375.03	71522.62	  123.89	71897.65	-0.263	1.188	1.002	13357.17	100		  108.01	   15.88	50852.92	21044.73	0.872	0.128
50.00	28006.54	  288.31	71705.15	   95.81	71993.46	-0.266	1.187	1.002	13357.49	100		   83.62	   12.19	50936.54	21056.92	0.873	0.127
51.00	27934.87	  218.14	71846.99	   71.67	72065.13	-0.271	1.186	1.001	13357.62	100		   62.87	    8.80	50999.41	21065.72	0.877	0.123
52.00	27878.92	  168.60	71952.48	   55.95	72121.08	-0.268	1.186	1.001	13357.82	100		   48.61	    7.34	51048.02	21073.06	0.869	0.131
53.00	27836.18	  128.35	72035.47	   42.74	72163.82	-0.265	1.185	1.000	13357.87	100		   37.23	    5.51	51085.25	21078.57	0.871	0.129
54.00	27803.12	   98.94	72097.94	   33.06	72196.88	-0.267	1.185	1.000	13357.92	100		   29.19	    3.87	51114.44	21082.44	0.883	0.117
55.00	27777.82	   75.32	72146.86	   25.30	72222.18	-0.267	1.185	1.000	13357.94	100		   22.01	    3.29	51136.45	21085.73	0.870	0.130
56.00	27758.71	   57.00	72184.29	   19.11	72241.29	-0.276	1.185	1.000	13357.95	100		   16.51	    2.60	51152.96	21088.33	0.864	0.136
57.00	27744.47	   43.25	72212.28	   14.24	72255.53	-0.277	1.185	1.000	13357.96	100		   12.26	    1.98	51165.22	21090.31	0.861	0.139
58.00	27733.90	   32.50	72233.60	   10.57	72266.10	-0.281	1.184	1.000	13357.96	100		    9.13	    1.44	51174.35	21091.75	0.864	0.136
59.00	27725.29	   25.36	72249.35	    8.61	72274.71	-0.267	1.184	1.000	13357.96	100		    7.47	    1.14	51181.82	21092.89	0.868	0.132
60.00	27719.56	   18.36	72262.08	    5.73	72280.44	-0.286	1.184	0.999	13357.96	100		    5.13	    0.60	51186.95	21093.49	0.895	0.105
61.00	27714.64	   14.84	72270.52	    4.92	72285.36	-0.268	1.184	0.999	13357.96	100		    4.15	    0.77	51191.10	21094.26	0.843	0.157
62.00	27710.66	   11.64	72277.70	    3.98	72289.34	-0.228	1.184	0.999	13357.96	100		    3.45	    0.53	51194.55	21094.79	0.867	0.133
63.00	27707.96	    8.74	72283.30	    2.70	72292.04	-0.265	1.184	0.999	13357.96	100		    2.33	    0.37	51196.88	21095.16	0.863	0.137
64.00	27705.65	    6.84	72287.51	    2.31	72294.35	-0.266	1.184	0.999	13357.96	100		    1.93	    0.38	51198.81	21095.54	0.835	0.165
65.00	27703.85	    5.44	72290.71	    1.80	72296.15	-0.237	1.184	0.999	13357.96	100		    1.62	    0.18	51200.43	21095.72	0.900	0.100
66.00	27702.38	    4.11	72293.51	    1.47	72297.62	-0.255	1.184	0.999	13357.96	100		    1.29	    0.18	51201.72	21095.90	0.878	0.122
67.00	27701.60	    2.54	72295.86	    0.78	72298.40	-0.381	1.184	0.999	13357.96	100		    0.68	    0.10	51202.40	21096.00	0.872	0.128
68.00	27700.89	    2.08	72297.03	    0.71	72299.11	-0.341	1.184	0.999	13357.96	100		    0.61	    0.10	51203.01	21096.10	0.859	0.141
69.00	27700.33	    1.63	72298.04	    0.56	72299.67	-0.222	1.184	0.999	13357.96	100		    0.47	    0.09	51203.48	21096.19	0.839	0.161
70.00	27699.93	    1.24	72298.83	    0.40	72300.07	-0.259	1.184	0.999	13357.96	100		    0.39	    0.01	51203.87	21096.20	0.975	0.025
71.00	27699.62	    0.99	72299.39	    0.31	72300.38	-0.249	1.184	0.999	13357.96	100		    0.26	    0.05	51204.13	21096.25	0.839	0.161
72.00	27699.34	    0.81	72299.85	    0.28	72300.66	-0.213	1.184	0.999	13357.96	100		    0.23	    0.05	51204.36	21096.30	0.821	0.179
73.00	27699.14	    0.58	72300.28	    0.20	72300.86	-0.267	1.184	0.999	13357.96	100		    0.16	    0.04	51204.52	21096.34	0.800	0.200
74.00	27699.01	    0.45	72300.54	    0.13	72300.99	-0.294	1.184	0.999	13357.96	100		    0.12	    0.01	51204.64	21096.35	0.923	0.077
75.00	27698.84	    0.45	72300.71	    0.17	72301.16	-0.127	1.184	0.999	13357.96	100		    0.13	    0.04	51204.77	21096.39	0.765	0.235
76.00	27698.75	    0.34	72300.91	    0.09	72301.25	-0.140	1.184	0.999	13357.96	100		    0.08	    0.01	51204.85	21096.40	0.889	0.111
77.00	27698.64	    0.30	72301.06	    0.11	72301.36	-0.203	1.184	0.999	13357.96	100		    0.11	    0.00	51204.96	21096.40	1.000	0.000
78.00	27698.59	    0.18	72301.23	    0.05	72301.41	-0.318	1.184	0.999	13357.96	100		    0.05	    0.00	51205.01	21096.40	1.000	0.000
79.00	27698.52	    0.17	72301.31	    0.07	72301.48	-0.284	1.184	0.999	13357.96	100		    0.04	    0.03	51205.05	21096.43	0.571	0.429
80.00	27698.51	    0.06	72301.43	    0.01	72301.49	-0.549	1.184	0.999	13357.96	100		    0.01	    0.00	51205.06	21096.43	1.000	0.000
81.00	27698.48	    0.08	72301.44	    0.03	72301.52	-0.377	1.184	0.999	13357.96	100		    0.03	    0.00	51205.09	21096.43	1.000	0.000
82.00	27698.47	    0.05	72301.48	    0.01	72301.53	-0.091	1.184	0.999	13357.96	100		    0.01	    0.00	51205.10	21096.43	1.000	0.000
