0.00	99950.00	   50.00	    0.00	    0.00	   50.00	0.000	1.822	1.818	    0.15	 13		    0.00	    0.00	   23.00	   27.00	0.000	0.000
1.00	99949.91	   50.09	    0.00	    0.09	   50.09	0.000	1.931	1.930	    0.07	 46		    0.02	    0.07	   23.02	   27.07	0.250	0.750
2.00	99947.41	   51.48	    1.11	    2.55	   52.59	0.971	1.989	1.987	    0.10	 88		    1.52	    1.02	   24.53	   28.06	0.598	0.402
3.00	99936.16	   59.51	    4.33	   11.54	   63.84	0.469	1.996	1.994	    0.15	 99		    6.90	    4.64	   31.26	   32.58	0.598	0.402
4.00	99909.70	   79.10	   11.20	   26.60	   90.30	0.279	1.999	1.996	    0.20	100		   15.35	   11.25	   46.53	   43.77	0.577	0.423
5.00	99867.95	  108.76	   23.29	   41.75	  132.05	0.307	2.002	1.999	    0.40	100		   24.35	   17.40	   70.88	   61.17	0.583	0.417
6.00	99815.24	  140.78	   43.98	   52.71	  184.76	0.288	1.997	1.993	    0.64	100		   30.77	   21.94	  101.65	   83.11	0.584	0.416
7.00	99747.74	  180.64	   71.62	   67.50	  252.26	0.254	1.997	1.993	    1.00	100		   38.73	   28.77	  140.38	  111.88	0.574	0.426
8.00	99661.62	  232.69	  105.69	   86.12	  338.38	0.251	1.996	1.991	    1.63	100		   49.46	   36.66	  189.84	  148.54	0.574	0.426
9.00	99548.57	  300.88	  150.55	  113.05	  451.43	0.255	1.999	1.993	    2.79	100		   63.87	   49.18	  253.71	  197.72	0.565	0.435
10.00	99405.22	  385.15	  209.63	  143.35	  594.78	0.252	1.997	1.989	    4.96	100		   83.19	   60.16	  336.90	  257.88	0.580	0.420
11.00	99220.04	  496.82	  283.14	  185.18	  779.96	0.251	1.999	1.988	    8.08	100		  105.74	   79.44	  442.64	  337.32	0.571	0.429
12.00	98984.93	  637.45	  377.62	  235.11	 1015.07	0.252	1.996	1.983	   13.08	100		  134.83	  100.28	  577.47	  437.60	0.573	0.427
13.00	98680.95	  818.71	  500.34	  303.98	 1319.05	0.250	1.991	1.974	   21.76	100		  177.16	  126.82	  754.63	  564.42	0.583	0.417
14.00	98290.94	 1049.39	  659.67	  390.01	 1709.06	0.249	1.988	1.967	   35.53	100		  225.84	  164.17	  980.47	  728.59	0.579	0.421
15.00	97795.86	 1340.09	  864.05	  495.08	 2204.14	0.246	1.982	1.955	   58.64	100		  286.33	  208.75	 1266.80	  937.34	0.578	0.422
16.00	97164.69	 1710.64	 1124.67	  631.17	 2835.31	0.244	1.971	1.938	   94.18	100		  365.57	  265.60	 1632.37	 1202.94	0.579	0.421
17.00	96363.58	 2171.63	 1464.79	  801.11	 3636.42	0.241	1.959	1.917	  150.96	100		  468.80	  332.31	 2101.17	 1535.25	0.585	0.415
18.00	95362.30	 2739.89	 1897.81	 1001.28	 4637.70	0.236	1.945	1.894	  236.11	100		  590.02	  411.26	 2691.19	 1946.51	0.589	0.411
19.00	94116.23	 3431.61	 2452.16	 1246.07	 5883.77	0.229	1.929	1.866	  366.61	100		  739.19	  506.88	 3430.38	 2453.39	0.593	0.407
20.00	92566.18	 4280.13	 3153.69	 1550.05	 7433.82	0.223	1.910	1.835	  562.73	100		  926.55	  623.50	 4356.93	 3076.89	0.598	0.402
21.00	90675.53	 5277.54	 4046.93	 1890.65	 9324.47	0.215	1.887	1.797	  844.67	100		 1134.89	  755.76	 5491.82	 3832.65	0.600	0.400
22.00	88383.69	 6448.22	 5168.09	 2291.84	11616.31	0.205	1.860	1.753	 1243.10	100		 1395.24	  896.60	 6887.06	 4729.25	0.609	0.391
23.00	85656.14	 7769.03	 6574.83	 2727.55	14343.86	0.193	1.827	1.703	 1779.92	100		 1676.16	 1051.39	 8563.22	 5780.64	0.615	0.385
24.00	82460.98	 9216.31	 8322.71	 3195.16	17539.02	0.179	1.789	1.649	 2470.41	100		 1996.42	 1198.74	10559.64	 6979.38	0.625	0.375
25.00	78811.40	10712.50	10476.10	 3649.58	21188.60	0.161	1.747	1.590	 3331.47	100		 2325.24	 1324.34	12884.88	 8303.72	0.637	0.363
26.00	74723.85	12197.48	13078.67	 4087.55	25276.15	0.140	1.700	1.528	 4339.23	100		 2653.42	 1434.13	15538.30	 9737.85	0.649	0.351
27.00	70292.86	13505.03	16202.11	 4430.99	29707.14	0.116	1.649	1.466	 5441.85	100		 2949.81	 1481.18	18488.11	11219.03	0.666	0.334
28.00	65654.83	14492.03	19853.14	 4638.03	34345.17	0.086	1.597	1.405	 6572.76	100		 3164.36	 1473.67	21652.47	12692.70	0.682	0.318
29.00	60869.26	15140.34	23990.40	 4785.57	39130.74	0.057	1.543	1.347	 7683.67	100		 3351.80	 1433.77	25004.27	14126.47	0.700	0.300
30.00	56231.68	15142.18	28626.14	 4637.58	43768.32	0.022	1.492	1.293	 8672.12	100		 3337.97	 1299.61	28342.24	15426.08	0.720	0.280
31.00	51789.30	14697.43	33513.27	 4442.38	48210.70	-0.015	1.443	1.246	 9520.19	100		 3284.50	 1157.88	31626.74	16583.96	0.739	0.261
32.00	47701.22	13729.37	38569.41	 4088.08	52298.78	-0.049	1.399	1.204	10194.64	100		 3100.95	  987.13	34727.69	17571.09	0.759	0.241
33.00	44064.76	12353.95	43581.29	 3636.46	55935.24	-0.087	1.360	1.169	10704.08	100		 2825.85	  810.61	37553.54	18381.70	0.777	0.223
34.00	40895.45	10785.32	48319.23	 3169.31	59104.55	-0.121	1.326	1.139	11074.49	100		 2517.25	  652.06	40070.79	19033.76	0.794	0.206
35.00	38205.47	 9140.46	52654.07	 2689.98	61794.53	-0.151	1.298	1.115	11332.52	100		 2177.59	  512.39	42248.38	19546.15	0.810	0.190
36.00	35977.62	 7545.85	56476.53	 2227.85	64022.38	-0.179	1.275	1.095	11503.13	100		 1829.55	  398.30	44077.93	19944.45	0.821	0.179
37.00	34151.08	 6112.69	59736.23	 1826.54	65848.92	-0.201	1.256	1.079	11614.98	100		 1521.51	  305.03	45599.44	20249.48	0.833	0.167
38.00	32685.30	 4861.00	62453.70	 1465.78	67314.70	-0.220	1.241	1.067	11686.13	100		 1234.32	  231.46	46833.76	20480.94	0.842	0.158
39.00	31516.45	 3818.42	64665.13	 1168.85	68483.55	-0.235	1.229	1.057	11729.24	100		  991.23	  177.62	47824.99	20658.56	0.848	0.152
40.00	30592.55	 2973.29	66434.16	  923.90	69407.45	-0.246	1.219	1.050	11756.57	100		  790.20	  133.70	48615.19	20792.26	0.855	0.145
41.00	29867.40	 2300.41	67832.19	  725.15	70132.60	-0.253	1.212	1.044	11773.50	100		  623.79	  101.36	49238.98	20893.62	0.860	0.140
42.00	29309.60	 1763.38	68927.02	  557.80	70690.40	-0.261	1.206	1.039	11783.58	100		  481.14	   76.66	49720.12	20970.28	0.863	0.137
43.00	28875.15	 1360.91	69763.94	  434.45	71124.85	-0.262	1.202	1.036	11789.85	100		  376.84	   57.61	50096.96	21027.89	0.867	0.133
44.00	28536.51	 1047.86	70415.63	  338.64	71463.49	-0.260	1.198	1.033	11793.44	100		  293.52	   45.12	50390.48	21073.01	0.867	0.133
45.00	28275.17	  802.62	70922.21	  261.34	71724.83	-0.264	1.195	1.031	11795.73	100		  228.04	   33.30	50618.52	21106.31	0.873	0.127
46.00	28072.28	  615.67	71312.05	  202.89	71927.72	-0.266	1.193	1.029	11797.02	100		  176.27	   26.62	50794.79	21132.93	0.869	0.131
47.00	27919.15	  469.89	71610.96	  153.13	72080.85	-0.268	1.192	1.028	11797.67	100		  134.34	   18.79	50929.13	21151.72	0.877	0.123
48.00	27799.14	  362.27	71838.59	  120.01	72200.86	-0.265	1.191	1.027	11798.03	100		  105.26	   14.75	51034.39	21166.47	0.877	0.123
49.00	27709.19	  273.98	72016.83	   89.95	72290.81	-0.270	1.190	1.027	11798.37	100		   78.79	   11.16	51113.18	21177.63	0.876	0.124
50.00	27638.91	  211.27	72149.82	   70.28	72361.09	-0.270	1.189	1.026	11798.54	100		   61.27	    9.01	51174.45	21186.64	0.872	0.128
51.00	27584.26	  162.68	72253.06	   54.65	72415.74	-0.261	1.188	1.026	11798.62	100		   48.24	    6.41	51222.69	21193.05	0.883	0.117
52.00	27542.48	  124.76	72332.76	   41.78	72457.52	-0.263	1.188	1.025	11798.68	100		   36.49	    5.29	51259.18	21198.34	0.873	0.127
53.00	27511.76	   94.14	72394.10	   30.72	72488.24	-0.274	1.188	1.025	11798.71	100		   27.08	    3.64	51286.26	21201.98	0.882	0.118
54.00	27487.45	   73.15	72439.40	   24.31	72512.55	-0.267	1.188	1.025	11798.76	100		   21.41	    2.90	51307.67	21204.88	0.881	0.119
55.00	27468.76	   56.48	72474.76	   18.69	72531.24	-0.255	1.187	1.025	11798.76	100		   16.03	    2.66	51323.70	21207.54	0.858	0.142
56.00	27454.98	   42.24	72502.78	   13.78	72545.02	-0.275	1.187	1.025	11798.77	100		   12.11	    1.67	51335.81	21209.21	0.879	0.121
57.00	27443.39	   33.53	72523.08	   11.59	72556.61	-0.261	1.187	1.024	11798.78	100		   10.07	    1.52	51345.88	21210.73	0.869	0.131
58.00	27435.08	   25.01	72539.91	    8.31	72564.92	-0.262	1.187	1.024	11798.78	100		    7.17	    1.14	51353.05	21211.87	0.863	0.137
59.00	27428.85	   19.08	72552.07	    6.23	72571.15	-0.282	1.187	1.024	11798.78	100		    5.54	    0.69	51358.59	21212.56	0.889	0.111
60.00	27423.91	   14.79	72561.30	    4.94	72576.09	-0.263	1.187	1.024	11798.78	100		    4.27	    0.67	51362.86	21213.23	0.864	0.136
61.00	27419.88	   11.72	72568.40	    4.03	72580.12	-0.244	1.187	1.024	11798.78	100		    3.43	    0.60	51366.29	21213.83	0.851	0.149
62.00	27416.94	    8.56	72574.50	    2.94	72583.06	-0.273	1.187	1.024	11798.78	100		    2.61	    0.33	51368.90	21214.16	0.888	0.112
63.00	27414.88	    6.23	72578.89	    2.06	72585.12	-0.316	1.187	1.024	11798.78	100		    1.70	    0.36	51370.60	21214.52	0.825	0.175
64.00	27413.26	    4.90	72581.84	    1.62	72586.74	-0.279	1.187	1.024	11798.78	100		    1.48	    0.14	51372.08	21214.66	0.914	0.086
65.00	27412.14	    3.54	72584.32	    1.12	72587.86	-0.283	1.187	1.024	11798.78	100		    1.01	    0.11	51373.09	21214.77	0.902	0.098
66.00	27411.12	    2.91	72585.97	    1.02	72588.88	-0.261	1.187	1.024	11798.78	100		    0.89	    0.13	51373.98	21214.90	0.873	0.127
67.00	27410.39	    2.11	72587.50	    0.73	72589.61	-0.259	1.187	1.024	11798.78	100		    0.63	    0.10	51374.61	21215.00	0.863	0.137
68.00	27409.89	    1.47	72588.64	    0.50	72590.11	-0.341	1.187	1.024	11798.78	100		    0.45	    0.05	51375.06	21215.05	0.900	0.100
69.00	27409.48	    1.15	72589.37	    0.41	72590.52	-0.303	1.187	1.024	11798.78	100		    0.38	    0.03	51375.44	21215.08	0.927	0.073
70.00	27409.26	    0.85	72589.89	    0.22	72590.74	-0.274	1.187	1.024	11798.78	100		    0.18	    0.04	51375.62	21215.12	0.818	0.182
71.00	27409.02	    0.75	72590.23	    0.24	72590.98	-0.214	1.187	1.024	11798.78	100		    0.23	    0.01	51375.85	21215.13	0.958	0.042
72.00	27408.83	    0.60	72590.57	    0.19	72591.17	-0.174	1.187	1.024	11798.78	100		    0.16	    0.03	51376.01	21215.16	0.842	0.158
73.00	27408.66	    0.47	72590.87	    0.17	72591.34	-0.234	1.187	1.024	11798.78	100		    0.14	    0.03	51376.15	21215.19	0.824	0.176
74.00	27408.49	    0.38	72591.13	    0.17	72591.51	-0.228	1.187	1.024	11798.78	100		    0.15	    0.02	51376.30	21215.21	0.882	0.118
75.00	27408.45	    0.16	72591.39	    0.04	72591.55	-0.539	1.187	1.024	11798.78	100		    0.03	    0.01	51376.33	21215.22	0.750	0.250
76.00	27408.38	    0.17	72591.45	    0.07	72591.62	-0.402	1.187	1.024	11798.78	100		    0.04	    0.03	51376.37	21215.25	0.571	0.429
77.00	27408.35	    0.12	72591.53	    0.03	72591.65	-0.144	1.187	1.024	11798.78	100		    0.03	    0.00	51376.40	21215.25	1.000	0.000
78.00	27408.31	    0.10	72591.59	    0.04	72591.69	-0.265	1.187	1.024	11798.78	100		    0.04	    0.00	51376.44	21215.25	1.000	0.000
79.00	27408.28	    0.07	72591.65	    0.03	72591.72	-0.269	1.187	1.024	11798.78	100		    0.03	    0.00	51376.47	21215.25	1.000	0.000
80.00	27408.27	    0.03	72591.70	    0.01	72591.73	-0.602	1.187	1.024	11798.78	100		    0.01	    0.00	51376.48	21215.25	1.000	0.000
81.00	27408.27	    0.01	72591.72	    0.00	72591.73	-0.973	1.187	1.024	11798.78	100		    0.00	    0.00	51376.48	21215.25	0.000	0.000
82.00	27408.26	    0.02	72591.72	    0.01	72591.74	-0.203	1.187	1.024	11798.78	100		    0.01	    0.00	51376.49	21215.25	1.000	0.000
83.00	27408.26	    0.01	72591.73	    0.00	72591.74	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.49	21215.25	0.000	0.000
84.00	27408.25	    0.02	72591.73	    0.01	72591.75	0.000	1.187	1.024	11798.78	100		    0.01	    0.00	51376.50	21215.25	1.000	0.000
85.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
86.00	27408.25	    0.00	72591.75	    0.00	72591.75	-0.347	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
87.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
88.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
89.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
90.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
91.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
92.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
93.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
94.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
95.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
96.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
97.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
98.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
99.00	27408.25	    0.00	72591.75	    0.00	72591.75	0.000	1.187	1.024	11798.78	100		    0.00	    0.00	51376.50	21215.25	0.000	0.000
